# timestamp tx ty tz qx qy qz qw
4519.520000000 -1.1795759872511 -0.78521431530236 1.4999902619882 -0.8167983711915 0.14818639866272 -0.096882223319287 0.54908564621105
4519.530000000 -1.1741849447077 -0.78682024853624 1.499811826747 -0.81726149518089 0.14796232691273 -0.094866807141087 0.54880878929926
4519.540000000 -1.1687579457998 -0.78841817268109 1.4996395024692 -0.81773352002311 0.14764662675224 -0.092792383575139 0.5485452920131
4519.550000000 -1.1633005970041 -0.79001341300442 1.4994770740045 -0.81821532618284 0.14725121541856 -0.090666812769689 0.54828850856045
4519.560000000 -1.1578173485465 -0.79160683711885 1.4993261841222 -0.81870384707528 0.14678729880172 -0.088503058156435 0.5480371414344
4519.570000000 -1.152309967406 -0.79318872269043 1.4991838748256 -0.81918770102933 0.14626451020554 -0.086325065361929 0.54780122912136
4519.580000000 -1.1467800641716 -0.79474818447438 1.4990466451 -0.81965460815796 0.14569238729002 -0.084158198078888 0.54759241165969
4519.590000000 -1.1412294887558 -0.79627483408922 1.4989111509544 -0.82009246597948 0.14508056124417 -0.082027813903778 0.54742252030669
4519.600000000 -1.135660330926 -0.797759043149 1.498774393512 -0.82048940204982 0.14443873716988 -0.079959269023622 0.54730348767928
4519.610000000 -1.1300734360502 -0.79919681648278 1.4986347624043 -0.82084370695807 0.1437833166388 -0.077976765613991 0.5472308385207
4519.620000000 -1.1244665333425 -0.8005948552111 1.4984927656876 -0.82117536004167 0.14314499073199 -0.076102050951478 0.54716452510168
4519.630000000 -1.118836889729 -0.80196130065299 1.4983490461182 -0.82150734984764 0.14255608947277 -0.074356659676779 0.54705988946573
4519.640000000 -1.113181821326 -0.80330465153984 1.498204051147 -0.8218627905776 0.14204886385362 -0.072762178866527 0.54687232428465
4519.650000000 -1.1074988224627 -0.80463426376504 1.4980581093139 -0.82226472595467 0.14165556719414 -0.071340069466838 0.54655742170614
4519.660000000 -1.101788085028 -0.80595647791117 1.4979114017646 -0.82272439282687 0.14139158796964 -0.070096114104633 0.54609479679495
4519.670000000 -1.0960551268307 -0.80726878538405 1.4977637014708 -0.82322761520146 0.14123561419548 -0.069002375498775 0.54551578073239
4519.680000000 -1.0903060503925 -0.80856697431449 1.4976145014891 -0.82375673774744 0.1411616183267 -0.068026478615281 0.54485836024997
4519.690000000 -1.0845467250216 -0.80984568347462 1.4974628061195 -0.82429403791511 0.14114350574179 -0.067136068627924 0.54416045256313
4519.700000000 -1.0787826707776 -0.81109801600857 1.4973069865758 -0.82482184134833 0.1411551068948 -0.066298991146606 0.54345985095977
4519.710000000 -1.0730212383821 -0.81232384982634 1.4971466936612 -0.82532521779396 0.14118923498683 -0.065507742851464 0.54278229560634
4519.720000000 -1.0672743122052 -0.81354065748504 1.4969855492578 -0.82579514785718 0.14128015044426 -0.064808152347293 0.54212747233036
4519.730000000 -1.0615543706328 -0.81476848748227 1.4968279201076 -0.82622352192424 0.14146744143722 -0.064253124432081 0.5414916350536
4519.740000000 -1.0558740169246 -0.81602804253816 1.4966785017315 -0.82660228313613 0.14179062694344 -0.063895626885475 0.54087099431383
4519.750000000 -1.0502461681481 -0.81734135229433 1.4965425240285 -0.82692328960363 0.14228908402783 -0.063788426358908 0.54026172022482
4519.760000000 -1.0446784911506 -0.81871880597992 1.4964215265547 -0.82718226025351 0.14297607345371 -0.063948811624739 0.53966461828939
4519.770000000 -1.0391662230976 -0.82014183308646 1.4963075720077 -0.8273836811841 0.1438080057646 -0.064316992970038 0.53909074004619
4519.780000000 -1.0337026778348 -0.82158709378343 1.4961909763638 -0.82753320837611 0.14473387138118 -0.064823040202887 0.53855256843563
4519.790000000 -1.0282805808651 -0.82302930905493 1.496061206537 -0.82763669343563 0.14570264617826 -0.065397090192786 0.53806269446033
4519.800000000 -1.0228918833241 -0.82444049130055 1.4959066356084 -0.82770030153556 0.14666335501565 -0.065969583944405 0.53763378346947
4519.810000000 -1.017530052392 -0.82580152152248 1.495720381188 -0.82772790077983 0.14758546504921 -0.066509079004157 0.53727236592518
4519.820000000 -1.0121933225948 -0.82711799284114 1.4955080611598 -0.82771768233185 0.14848314509199 -0.067067195982055 0.53697130761511
4519.830000000 -1.0068807066583 -0.82839916200079 1.4952772208511 -0.82766696386243 0.14937639907369 -0.067706516672324 0.53672145096933
4519.840000000 -1.0015913985048 -0.82965504957568 1.4950359764837 -0.82757287816372 0.15028517110432 -0.068489630766716 0.53651343799703
4519.850000000 -0.99632488101989 -0.83089695362001 1.4947934503456 -0.82743231240738 0.1512292677932 -0.069478926405264 0.53633772544218
4519.860000000 -0.99108047068752 -0.83212898727564 1.494553739579 -0.82725121688187 0.15221298425982 -0.07069711346074 0.53617958720796
4519.870000000 -0.98585639751071 -0.83333645733213 1.4943074163177 -0.82705618122893 0.1532068154065 -0.072079880042854 0.53601327940362
4519.880000000 -0.98065035645377 -0.83450158562842 1.4940427181521 -0.82687686244566 0.15417698907816 -0.073551297723631 0.53581182983766
4519.890000000 -0.97545949487272 -0.83560535323761 1.4937468269201 -0.8267433807444 0.15508991157265 -0.07503542566597 0.53554849137948
4519.900000000 -0.97028048878603 -0.83662685052096 1.4934054837242 -0.82668626036441 0.15591210364806 -0.076456541446556 0.53519682373008
4519.910000000 -0.9651151976815 -0.83755588844462 1.4930150363536 -0.82671760478571 0.15662521874268 -0.077769222880992 0.53475086794101
4519.920000000 -0.95997791235637 -0.83840987153101 1.4925980890728 -0.82680814974237 0.15724422182115 -0.078994528733312 0.53424938245511
4519.930000000 -0.95488492006599 -0.83921013123452 1.4921808911396 -0.82692299578554 0.15778833305525 -0.080162439397071 0.53373699918839
4519.940000000 -0.94985279801282 -0.83997859199679 1.4917899489145 -0.82702716246282 0.1582767314425 -0.08130291797806 0.53325827172284
4519.950000000 -0.94489828646183 -0.84073805463514 1.4914521335458 -0.82708566336393 0.15872868321443 -0.082445771090745 0.53285758454967
4519.960000000 -0.94002800089162 -0.84149924728551 1.4911834714812 -0.82707683835794 0.15915727055548 -0.083608126150154 0.53256224793242
4519.970000000 -0.93522582700039 -0.84224443934968 1.4909751376296 -0.8270086158478 0.1595615768851 -0.084779310843985 0.53236202057272
4519.980000000 -0.93047244285886 -0.84295218205172 1.4908149026029 -0.8268929006921 0.15993882806838 -0.085944932977786 0.53224164677011
4519.990000000 -0.92574838929349 -0.84360104370906 1.4906903709201 -0.82674164204581 0.16028621124987 -0.087090619102788 0.532185880924
4520.000000000 -0.92103416889291 -0.84416949453418 1.4905889096882 -0.82656681568247 0.16060081294261 -0.088202034283247 0.5321795554538
4520.010000000 -0.91632227332115 -0.84464502080053 1.4905044931537 -0.82637341821009 0.16087417046877 -0.089265550011938 0.53222000764048
4520.020000000 -0.91163190168178 -0.84503551952725 1.4904462834097 -0.82615090169609 0.16108559338971 -0.090269073517402 0.5323322398609
4520.030000000 -0.90698595503392 -0.84535155025844 1.4904254496247 -0.82588667915505 0.16121264250996 -0.091200758259913 0.53254492653862
4520.040000000 -0.90240743350123 -0.84560353754874 1.4904531872584 -0.82556816486295 0.16123278475106 -0.092048782929051 0.53288668199488
4520.050000000 -0.89791930090358 -0.8458015701105 1.4905407853609 -0.82518274226969 0.16112358218813 -0.092801389999407 0.53338591576579
4520.060000000 -0.89352848440644 -0.84595042439396 1.4906929944586 -0.82472985522672 0.16088928230425 -0.093460912296426 0.53404153640898
4520.070000000 -0.88920613398521 -0.84604408493203 1.4908997675303 -0.82423606504376 0.16059360611132 -0.094061059053834 0.53478698556249
4520.080000000 -0.8849185673827 -0.84607561286969 1.4911491893119 -0.82373166767735 0.16030850122441 -0.094639688770085 0.53554705993981
4520.090000000 -0.88063208908293 -0.84603917188918 1.4914292820804 -0.8232471578432 0.16010600088575 -0.095234636579479 0.53624672453921
4520.100000000 -0.87631299356579 -0.84593065716055 1.4917277071963 -0.82281320768946 0.16005787817421 -0.095883678194857 0.53681115966602
4520.110000000 -0.87194077176113 -0.84574409314615 1.4920353712901 -0.8224499429967 0.16019819649683 -0.096598340132365 0.53719771945491
4520.120000000 -0.867524510613 -0.84546540808018 1.4923515362339 -0.82215362631426 0.16047705024267 -0.097331321818943 0.53743571231982
4520.130000000 -0.86307719193141 -0.84507882097803 1.4926766298689 -0.82191732425665 0.16083309742226 -0.098027391365061 0.53756418909978
4520.140000000 -0.85861174016988 -0.84456729761565 1.4930111883078 -0.8217341790232 0.16120505510225 -0.098631301379005 0.53762229829391
4520.150000000 -0.8541411762385 -0.84391189377466 1.4933558520419 -0.82159741177356 0.1615318615524 -0.099087839218001 0.53764928232958
4520.160000000 -0.84967028023376 -0.8431022293572 1.493710809465 -0.82150099897873 0.16177205293049 -0.099363065070514 0.5376735932398
4520.170000000 -0.84518484961235 -0.84215138875094 1.4940752096805 -0.82144046703792 0.16192788002662 -0.099470883895311 0.53769923195006
4520.180000000 -0.84066816907639 -0.84107604765803 1.494448234834 -0.8214114571679 0.16200752238809 -0.099431705556326 0.53772680484902
4520.190000000 -0.83610352476831 -0.83989347513754 1.494829428344 -0.82140953018675 0.16201914194537 -0.09926593096386 0.53775687472272
4520.200000000 -0.8314741686149 -0.83862160840126 1.4952187809607 -0.82143017886311 0.16197081874059 -0.098993926877729 0.53779003111879
4520.210000000 -0.8267712157972 -0.83727130415134 1.4956151532363 -0.82146556679379 0.16185538047281 -0.098629502273881 0.53783768895956
4520.220000000 -0.82200368669906 -0.8358363291263 1.4960141108587 -0.82150036430004 0.16163134883229 -0.098171691147716 0.53793566305531
4520.230000000 -0.81718316433884 -0.83430807957785 1.4964109761835 -0.82151808234255 0.1612525959435 -0.097617473572976 0.53812309887138
4520.240000000 -0.81232145427926 -0.83267778724758 1.4968016555896 -0.82150202170291 0.16067300678322 -0.096963787933251 0.5384390746026
4520.250000000 -0.80743078640887 -0.83093612300563 1.497183112634 -0.82143525591709 0.15984659812279 -0.096207580832359 0.53892233837111
4520.260000000 -0.80252047620378 -0.82907998656366 1.4975541329364 -0.8213130765434 0.15876979149852 -0.095354803440925 0.53957802500386
